case_id,post_date,pelosi_probe,cheney_probe,brown_probe,roberts_probe,brown_code1,brown_code2,brown_code3,brown_code4,brown_code5,cheney_code1,cheney_code2,cheney_code3,cheney_code4,cheney_code5,pelosi_code1,pelosi_code2,pelosi_code3,pelosi_code4,pelosi_code5,roberts_code1,roberts_code2,roberts_code3,roberts_code4,roberts_code5,brown_level1,brown_level2,cheney_level1,cheney_level2,pelosi_level1,pelosi_level2,roberts_level1,roberts_level2
204,2008-12-13,5,5,1,1,24,95,98,98,98,3,98,98,98,98,1,24,98,98,98,24,95,98,98,98,0,0,0,0,1,0,0,0
205,2008-11-06,1,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,1,0,1,0,1,0,1,0
206,2008-11-14,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
207,2008-12-05,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
208,2008-11-06,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
209,2008-11-10,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
210,2008-11-08,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
211,2008-12-16,5,5,1,5,95,98,98,98,98,4,98,98,98,98,4,24,98,98,98,11,98,98,98,98,0,0,1,0,1,0,1,0
213,2008-11-20,5,1,1,1,95,98,98,98,98,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
214,2008-11-12,1,1,1,1,95,98,98,98,98,95,96,98,98,98,95,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
215,2008-11-23,1,1,1,1,95,98,98,98,98,24,98,98,98,98,95,96,98,98,98,24,96,98,98,98,0,0,0,0,0,0,0,0
216,2008-11-10,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
218,2008-11-14,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
219,2008-11-19,1,1,1,5,24,95,98,98,98,24,95,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
220,2008-11-21,1,1,1,1,95,96,98,98,98,24,95,97,98,98,24,95,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
221,2008-12-02,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
222,2008-11-25,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
223,2008-11-21,1,5,1,1,95,97,98,98,98,4,97,98,98,98,24,95,96,97,98,24,97,98,98,98,0,0,1,0,0,0,0,0
225,2008-11-23,5,5,1,5,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
226,2008-12-08,1,1,1,1,95,98,98,98,98,24,95,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
228,2008-12-15,1,1,1,1,24,95,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
229,2008-12-16,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
230,2008-11-24,5,5,5,1,24,98,98,98,98,4,98,98,98,98,1,16,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
231,2008-11-11,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,,,,,,0,0,0,0,0,0,,
232,2008-12-04,1,1,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
233,2008-11-24,5,5,1,5,95,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
234,2008-11-24,5,5,1,1,24,98,98,98,98,4,98,98,98,98,4,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
236,2008-12-19,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
237,2008-11-12,5,5,1,1,24,95,98,98,98,4,98,98,98,98,16,98,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
238,2008-11-16,1,5,5,5,24,95,97,98,98,4,98,98,98,98,24,95,97,98,98,24,95,97,98,98,0,0,1,0,0,0,0,0
239,2008-11-17,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
240,2008-11-07,5,5,1,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
241,2008-11-12,1,1,1,1,24,95,98,98,98,4,95,98,98,98,16,95,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
242,2008-11-18,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
243,2008-11-15,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
245,2008-11-06,1,1,1,1,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
246,2008-11-08,5,5,1,1,95,96,98,98,98,1,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
247,2008-12-20,1,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
248,2008-11-13,1,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
249,2008-11-13,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
250,2008-12-03,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
252,2008-11-11,1,1,1,1,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
253,2008-12-19,5,5,1,1,95,98,98,98,98,1,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
254,2008-11-16,1,1,1,1,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
255,2008-11-11,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,97,98,98,98,0,0,1,0,1,0,0,0
256,2008-11-06,1,1,1,1,95,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
257,2008-11-10,5,5,5,1,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,1,0,1,0,1,0,0,0
258,2008-12-26,5,5,5,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
259,2008-11-14,5,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
260,2008-12-11,1,1,5,1,24,98,98,98,98,95,97,98,98,98,95,98,98,98,98,24,95,98,98,98,0,0,0,0,0,0,0,0
261,2008-12-18,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
263,2008-11-17,5,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
264,2008-11-14,5,5,1,1,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
265,2008-12-06,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
266,2008-12-06,5,1,1,1,24,95,98,98,98,24,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
267,2008-11-18,5,1,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,96,97,98,98,0,0,1,0,0,0,0,0
268,2008-11-07,1,1,1,5,95,98,98,98,98,4,98,98,98,98,1,97,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
270,2008-11-16,5,1,5,1,95,98,98,98,98,4,98,98,98,98,4,16,24,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
271,2008-12-13,1,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
272,2008-11-14,1,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,11,14,98,98,98,0,0,1,0,0,0,1,0
273,2008-11-11,1,5,5,1,95,98,98,98,98,95,98,98,98,98,96,98,98,98,98,96,98,98,98,98,0,0,0,0,0,0,0,0
274,2008-12-02,5,5,1,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
275,2008-11-15,5,5,5,5,1,98,98,98,98,3,98,98,98,98,11,98,98,98,98,24,98,98,98,98,1,0,0,0,1,0,0,0
276,2008-11-10,5,5,5,1,1,98,98,98,98,1,98,98,98,98,11,98,98,98,98,24,98,98,98,98,1,0,1,0,1,0,0,0
277,2008-12-11,5,5,5,5,1,98,98,98,98,4,98,98,98,98,24,98,98,98,98,96,98,98,98,98,1,0,1,0,0,0,0,0
278,2008-12-03,1,5,5,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
279,2008-12-17,5,5,5,5,1,98,98,98,98,1,98,98,98,98,1,24,98,98,98,14,98,98,98,98,1,0,1,0,1,0,1,0
280,2008-12-06,1,1,5,1,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
281,2008-11-21,5,5,1,1,24,95,98,98,98,4,98,98,98,98,16,98,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
282,2008-12-02,5,5,1,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
283,2008-12-03,5,5,1,5,24,98,98,98,98,4,97,98,98,98,1,98,98,98,98,1,98,98,98,98,0,0,1,0,1,0,1,0
284,2008-11-15,1,5,1,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
286,2008-11-22,1,1,1,5,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
287,2008-11-09,5,5,5,5,1,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
288,2008-11-09,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
289,2008-11-10,5,5,5,1,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,1,0,1,0,1,0,0,0
291,2008-11-19,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
292,2008-12-07,1,1,1,1,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
293,2008-11-13,5,5,1,1,1,98,98,98,98,4,98,98,98,98,11,98,98,98,98,24,98,98,98,98,1,0,1,0,1,0,0,0
294,2008-12-08,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
296,2008-11-13,1,1,1,1,95,96,98,98,98,4,98,98,98,98,16,95,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
298,2008-12-05,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
299,2008-11-11,1,1,1,1,95,96,98,98,98,4,98,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
300,2008-11-19,1,1,1,1,95,98,98,98,98,24,98,98,98,98,1,24,98,98,98,95,98,98,98,98,0,0,0,0,1,0,0,0
301,2008-12-10,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
302,2008-12-09,1,1,1,1,95,98,98,98,98,4,98,98,98,98,11,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
303,2008-12-10,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,97,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
304,2008-11-08,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
305,2008-11-22,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
306,2008-11-12,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,96,98,98,98,95,97,98,98,98,0,0,1,0,0,0,0,0
307,2008-11-22,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
308,2008-11-23,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
309,2008-11-07,1,1,1,1,95,98,98,98,98,4,24,98,98,98,16,95,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
310,2008-11-19,1,1,1,1,95,98,98,98,98,95,97,98,98,98,24,95,97,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
311,2008-11-13,1,1,1,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
313,2008-11-23,1,1,1,1,95,98,98,98,98,95,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,0,0,1,0,0,0
315,2008-12-10,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
316,2008-11-24,1,1,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
317,2008-11-13,1,1,1,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
318,2008-11-22,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
320,2008-12-16,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
321,2008-11-07,1,1,1,1,95,98,98,98,98,95,97,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
323,2008-11-06,1,1,1,1,24,98,98,98,98,24,95,98,98,98,95,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
324,2008-11-11,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
325,2008-11-09,5,5,1,1,95,96,98,98,98,1,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
326,2008-11-07,1,1,1,1,24,95,98,98,98,96,97,98,98,98,24,95,96,98,98,24,95,96,98,98,0,0,0,0,0,0,0,0
327,2008-11-12,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
328,2008-11-18,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
329,2008-11-07,5,5,1,1,95,98,98,98,98,4,98,98,98,98,15,98,98,98,98,95,96,98,98,98,0,0,1,0,0,1,0,0
330,2008-11-12,5,5,1,5,1,95,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
331,2008-11-14,1,5,1,1,95,96,98,98,98,4,98,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
333,2008-11-10,1,5,1,5,95,96,98,98,98,,,,,,,,,,,14,98,98,98,98,0,0,,,,,1,0
334,2008-11-21,1,1,1,1,95,96,98,98,98,24,96,98,98,98,16,24,96,98,98,95,96,98,98,98,0,0,0,0,1,0,0,0
335,2008-11-18,5,5,1,1,95,96,98,98,98,24,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,0,0,1,0,0,0
336,2008-11-19,5,5,1,1,24,95,96,98,98,4,98,98,98,98,1,98,98,98,98,14,95,96,98,98,0,0,1,0,1,0,1,0
337,2008-11-14,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
338,2008-11-11,5,5,5,1,1,3,98,98,98,4,98,98,98,98,1,98,98,98,98,,,,,,1,0,1,0,1,0,,
339,2008-11-17,1,5,1,1,24,96,98,98,98,4,98,98,98,98,24,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
340,2008-11-11,1,5,1,1,95,96,98,98,98,,,,,,23,96,98,98,98,95,96,98,98,98,0,0,,,0,0,0,0
341,2008-11-17,5,5,1,5,24,95,96,98,98,4,22,98,98,98,1,16,24,98,98,14,98,98,98,98,0,0,1,1,1,0,1,0
342,2008-11-12,5,5,1,1,96,98,98,98,98,4,98,98,98,98,16,24,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
343,2008-12-04,5,5,5,1,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,1,0,1,0,1,0,0,0
344,2008-12-07,5,5,5,1,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,1,0,1,0,1,0,0,0
345,2008-11-11,5,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,14,98,98,98,98,0,0,1,0,0,0,1,0
346,2008-12-12,5,5,5,1,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,95,98,98,98,1,0,1,0,1,0,0,0
347,2008-11-20,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
348,2008-11-12,1,1,1,1,95,96,98,98,98,95,98,98,98,98,95,98,98,98,98,95,97,98,98,98,0,0,0,0,0,0,0,0
349,2008-11-07,5,5,1,1,24,98,98,98,98,96,98,98,98,98,4,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
350,2008-11-07,1,1,1,1,95,96,98,98,98,4,24,96,98,98,4,24,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
351,2008-12-05,1,5,5,1,24,98,98,98,98,24,98,98,98,98,24,95,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
352,2008-11-09,1,1,1,1,96,98,98,98,98,24,98,98,98,98,95,96,98,98,98,96,98,98,98,98,0,0,0,0,0,0,0,0
353,2008-11-15,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
354,2008-11-15,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
355,2008-11-18,5,5,5,5,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
356,2008-11-14,5,5,5,5,95,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
357,2008-11-14,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,,,,,,0,0,1,0,1,0,,
358,2008-11-12,5,5,1,1,24,98,98,98,98,4,98,98,98,98,4,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
359,2008-11-25,1,5,1,1,95,96,98,98,98,4,98,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
360,2008-11-10,5,5,1,5,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
361,2008-11-13,1,5,1,5,95,96,98,98,98,4,98,98,98,98,95,98,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
362,2008-11-17,5,5,1,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
363,2008-11-18,1,5,1,1,95,96,98,98,98,4,98,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
364,2008-12-27,1,5,1,1,96,98,98,98,98,24,98,98,98,98,96,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
365,2008-12-16,5,1,1,5,96,98,98,98,98,4,98,98,98,98,15,98,98,98,98,24,98,98,98,98,0,0,1,0,0,1,0,0
366,2008-11-15,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
367,2008-12-01,1,1,1,1,95,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
368,2008-12-16,5,5,1,1,95,96,98,98,98,4,98,98,98,98,23,98,98,98,98,96,98,98,98,98,0,0,1,0,0,0,0,0
369,2008-11-09,1,5,5,5,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
370,2008-11-18,1,5,5,5,24,98,98,98,98,4,98,98,98,98,16,95,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
371,2008-11-14,5,5,5,5,95,98,98,98,98,4,98,98,98,98,16,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
373,2008-12-08,5,5,5,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
374,2008-11-11,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
375,2008-11-06,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
376,2008-11-17,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
377,2008-11-18,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
378,2008-11-11,5,5,1,1,95,98,98,98,98,4,98,98,98,98,11,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
379,2008-11-08,5,5,5,5,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
380,2008-11-18,5,5,5,5,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
381,2008-12-09,5,5,5,5,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
382,2008-11-05,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
383,2008-11-08,1,5,1,1,24,97,98,98,98,4,98,98,98,98,16,98,98,98,98,24,97,98,98,98,0,0,1,0,1,0,0,0
386,2008-11-19,5,5,5,5,95,98,98,98,98,4,98,98,98,98,16,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
387,2008-11-10,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
388,2008-11-15,5,5,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
389,2008-11-12,1,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
390,2008-11-18,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
391,2008-11-06,1,5,1,5,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
392,2008-11-08,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
393,2008-11-06,5,1,5,5,24,98,98,98,98,24,96,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
394,2008-11-13,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
395,2008-11-10,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,1,0,1,0,1,0,0,0
396,2008-11-18,5,5,5,5,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
398,2008-11-10,1,1,1,1,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
399,2008-11-17,5,5,1,1,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
400,2008-11-12,5,5,1,1,95,96,98,98,98,4,98,98,98,98,11,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
401,2008-12-01,5,5,1,1,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
402,2008-11-10,5,5,1,5,96,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
403,2008-11-08,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
404,2008-11-15,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
405,2008-11-12,5,5,1,5,95,96,98,98,98,4,24,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
406,2008-11-16,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
407,2008-11-14,1,5,1,1,95,96,98,98,98,4,98,98,98,98,96,98,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
408,2008-11-16,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
409,2008-11-10,5,5,5,5,1,98,98,98,98,4,98,98,98,98,16,98,98,98,98,14,98,98,98,98,1,0,1,0,1,0,1,0
410,2008-11-17,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
411,2008-11-30,5,5,1,1,96,98,98,98,98,4,98,98,98,98,24,98,98,98,98,96,98,98,98,98,0,0,1,0,0,0,0,0
412,2008-11-13,5,5,1,1,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
413,2008-11-12,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
414,2008-11-08,1,1,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
